cycle,time,voltage_measured,voltage_1rc,voltage_2rc
30,1180.88,3.6391,3.6451,3.6284
30,1190.22,3.6373,3.6434,3.6267
30,1199.58,3.6355,3.6415,3.6248
30,1208.97,3.6336,3.6400,3.6233
30,1218.31,3.6319,3.6385,3.6218
30,1227.64,3.6302,3.6368,3.6201
30,1237.06,3.6282,3.6353,3.6186
30,1246.48,3.6265,3.6335,3.6168
30,1255.84,3.6246,3.6321,3.6154
30,1265.19,3.6230,3.6306,3.6139
30,1274.50,3.6210,3.6288,3.6121
30,1283.91,3.6193,3.6272,3.6105
30,1293.30,3.6176,3.6256,3.6089
30,1302.64,3.6158,3.6243,3.6076
30,1312.03,3.6142,3.6226,3.6059
30,1321.42,3.6122,3.6207,3.6040
30,1330.80,3.6107,3.6190,3.6023
30,1340.20,3.6090,3.6175,3.6008
30,1349.58,3.6073,3.6160,3.5993
30,1358.91,3.6056,3.6142,3.5975
30,1368.23,3.6038,3.6127,3.5960
30,1377.61,3.6021,3.6113,3.5946
30,1386.97,3.6005,3.6096,3.5929
30,1396.31,3.5991,3.6082,3.5915
30,1405.67,3.5974,3.6062,3.5895
30,1415.03,3.5957,3.6049,3.5882
30,1424.45,3.5941,3.6032,3.5865
30,1433.83,3.5923,3.6016,3.5849
30,1443.17,3.5909,3.5998,3.5831
30,1452.52,3.5891,3.5981,3.5814
30,1461.86,3.5876,3.5964,3.5797
30,1471.30,3.5861,3.5947,3.5780
30,1480.66,3.5847,3.5928,3.5761
30,1490.03,3.5829,3.5912,3.5745
30,1499.39,3.5814,3.5896,3.5729
30,1508.78,3.5799,3.5877,3.5710
30,1518.11,3.5784,3.5859,3.5692
30,1527.44,3.5767,3.5848,3.5681
30,1536.80,3.5753,3.5826,3.5659
30,1546.22,3.5738,3.5813,3.5645
30,1555.61,3.5722,3.5790,3.5623
30,1564.97,3.5710,3.5777,3.5610
30,1574.34,3.5695,3.5758,3.5591
30,1583.70,3.5679,3.5741,3.5574
30,1593.05,3.5665,3.5727,3.5560
30,1602.45,3.5651,3.5709,3.5542
30,1611.81,3.5637,3.5692,3.5525
30,1621.17,3.5622,3.5676,3.5509
30,1630.53,3.5608,3.5655,3.5488
30,1639.92,3.5594,3.5639,3.5472
30,1649.31,3.5579,3.5623,3.5456
30,1658.66,3.5565,3.5603,3.5435
30,1667.98,3.5554,3.5587,3.5420
30,1677.38,3.5538,3.5572,3.5405
30,1686.77,3.5525,3.5553,3.5386
30,1696.17,3.5512,3.5535,3.5368
30,1705.52,3.5498,3.5520,3.5353
30,1714.89,3.5486,3.5507,3.5340
30,1724.25,3.5472,3.5491,3.5324
30,1733.62,3.5461,3.5468,3.5301
30,1742.95,3.5448,3.5452,3.5285
30,1752.34,3.5434,3.5434,3.5267
30,1761.73,3.5423,3.5418,3.5251
30,1771.20,3.5408,3.5400,3.5233
30,1780.55,3.5396,3.5384,3.5217
30,1789.98,3.5384,3.5367,3.5200
30,1799.36,3.5373,3.5352,3.5185
30,1808.73,3.5359,3.5341,3.5174
30,1818.12,3.5347,3.5328,3.5161
30,1827.47,3.5338,3.5318,3.5151
30,1836.80,3.5326,3.5309,3.5142
30,1846.22,3.5313,3.5299,3.5132
30,1855.59,3.5300,3.5289,3.5122
30,1864.95,3.5290,3.5281,3.5114
30,1874.30,3.5280,3.5270,3.5102
30,1883.62,3.5267,3.5260,3.5093
30,1893.05,3.5255,3.5252,3.5085
30,1902.42,3.5245,3.5242,3.5075
30,1911.77,3.5233,3.5228,3.5061
30,1921.16,3.5224,3.5222,3.5055
30,1930.48,3.5213,3.5210,3.5043
30,1939.83,3.5203,3.5200,3.5033
30,1949.20,3.5191,3.5190,3.5023
30,1958.62,3.5182,3.5179,3.5012
30,1968.00,3.5170,3.5170,3.5003
30,1977.39,3.5161,3.5156,3.4988
30,1986.75,3.5152,3.5148,3.4981
30,1996.09,3.5140,3.5137,3.4970
30,2005.44,3.5131,3.5126,3.4958
30,2014.77,3.5123,3.5117,3.4950
30,2024.17,3.5112,3.5108,3.4941
30,2033.56,3.5102,3.5095,3.4928
30,2042.89,3.5093,3.5087,3.4920
30,2052.28,3.5083,3.5075,3.4908
30,2061.67,3.5074,3.5067,3.4899
30,2071.05,3.5064,3.5055,3.4888
30,2080.42,3.5055,3.5045,3.4878
30,2089.78,3.5046,3.5036,3.4869
30,2099.16,3.5036,3.5024,3.4857
30,2108.47,3.5026,3.5019,3.4852
30,2117.86,3.5018,3.5005,3.4838
30,2127.25,3.5009,3.4994,3.4827
30,2136.62,3.4999,3.4984,3.4817
30,2145.95,3.4991,3.4974,3.4807
30,2155.33,3.4982,3.4963,3.4796
30,2164.70,3.4973,3.4951,3.4784
30,2174.06,3.4963,3.4946,3.4779
30,2183.44,3.4957,3.4936,3.4769
30,2192.81,3.4947,3.4929,3.4762
30,2202.16,3.4938,3.4919,3.4752
30,2211.51,3.4928,3.4915,3.4747
30,2220.95,3.4918,3.4904,3.4736
30,2230.28,3.4912,3.4895,3.4728
30,2239.64,3.4899,3.4886,3.4719
30,2249.03,3.4893,3.4878,3.4710
30,2258.41,3.4882,3.4871,3.4704
30,2267.76,3.4874,3.4858,3.4691
30,2277.12,3.4866,3.4851,3.4684
30,2286.50,3.4857,3.4843,3.4675
30,2295.83,3.4848,3.4833,3.4666
30,2305.25,3.4838,3.4824,3.4657
30,2314.64,3.4831,3.4813,3.4646
30,2324.00,3.4820,3.4806,3.4639
30,2333.36,3.4811,3.4799,3.4632
30,2342.69,3.4803,3.4791,3.4623
30,2352.05,3.4794,3.4781,3.4614
30,2361.45,3.4785,3.4771,3.4604
30,2370.83,3.4774,3.4764,3.4597
30,2380.23,3.4764,3.4755,3.4588
30,2389.61,3.4755,3.4744,3.4577
30,2398.97,3.4748,3.4737,3.4570
30,2408.31,3.4737,3.4729,3.4561
30,2417.62,3.4728,3.4717,3.4550
30,2427.01,3.4718,3.4711,3.4544
30,2436.39,3.4707,3.4700,3.4533
30,2445.70,3.4699,3.4694,3.4527
30,2455.03,3.4688,3.4686,3.4519
30,2464.42,3.4679,3.4678,3.4511
30,2473.83,3.4668,3.4668,3.4501
30,2483.20,3.4659,3.4657,3.4490
30,2492.59,3.4646,3.4649,3.4481
30,2501.98,3.4638,3.4642,3.4475
30,2511.38,3.4627,3.4633,3.4466
30,2520.72,3.4615,3.4616,3.4449
30,2530.12,3.4604,3.4599,3.4432
30,2539.47,3.4594,3.4577,3.4410
30,2548.81,3.4583,3.4561,3.4394
30,2558.23,3.4572,3.4547,3.4380
30,2567.59,3.4559,3.4526,3.4359
30,2576.97,3.4551,3.4508,3.4341
30,2586.33,3.4540,3.4487,3.4319
30,2595.67,3.4527,3.4471,3.4304
30,2605.01,3.4515,3.4458,3.4291
30,2614.38,3.4503,3.4439,3.4271
30,2623.75,3.4489,3.4418,3.4251
30,2633.14,3.4477,3.4402,3.4234
30,2642.50,3.4464,3.4382,3.4215
30,2651.89,3.4453,3.4365,3.4198
30,2661.25,3.4439,3.4345,3.4178
30,2670.61,3.4428,3.4330,3.4163
30,2679.94,3.4413,3.4310,3.4143
30,2689.26,3.4400,3.4292,3.4125
30,2698.67,3.4387,3.4275,3.4108
30,2708.05,3.4372,3.4258,3.4091
30,2717.41,3.4357,3.4240,3.4073
30,2726.83,3.4343,3.4219,3.4051
30,2736.17,3.4329,3.4205,3.4038
30,2745.56,3.4313,3.4183,3.4016
30,2754.91,3.4298,3.4167,3.4000
30,2764.31,3.4281,3.4148,3.3981
30,2773.64,3.4263,3.4131,3.3964
30,2783.08,3.4249,3.4116,3.3949
30,2792.47,3.4232,3.4096,3.3929
30,2801.80,3.4214,3.4080,3.3912
30,2811.17,3.4196,3.4060,3.3893
30,2820.51,3.4178,3.4040,3.3873
30,2829.83,3.4161,3.4022,3.3854
30,2839.23,3.4141,3.4002,3.3835
30,2848.62,3.4120,3.3989,3.3822
30,2857.97,3.4099,3.3970,3.3802
30,2867.34,3.4078,3.3951,3.3784
30,2876.69,3.4056,3.3890,3.3722
30,2886.05,3.4034,3.3798,3.3631
30,2895.48,3.4012,3.3704,3.3537
30,2904.81,3.3988,3.3615,3.3448
30,2914.19,3.3960,3.3526,3.3359
30,2923.59,3.3935,3.3434,3.3266
30,2932.95,3.3908,3.3345,3.3178
30,2942.36,3.3880,3.3253,3.3086
30,2951.76,3.3849,3.3160,3.2993
30,2961.20,3.3816,3.3066,3.2899
30,2970.53,3.3782,3.2979,3.2812
30,2979.92,3.3748,3.2888,3.2721
30,2989.34,3.3711,3.2796,3.2629
30,2998.67,3.3674,3.2705,3.2538
30,3008.00,3.3633,3.2615,3.2448
30,3017.44,3.3590,3.2526,3.2359
30,3026.78,3.3542,3.2432,3.2265
30,3036.16,3.3493,3.2343,3.2176
30,3045.48,3.3440,3.2248,3.2081
30,3054.81,3.3385,3.2155,3.1988
30,3064.26,3.3324,3.2064,3.1897
30,3073.62,3.3261,3.1976,3.1809
30,3083.00,3.3192,3.1886,3.1719
30,3092.38,3.3119,3.1792,3.1625
30,3101.72,3.3042,3.1703,3.1536
30,3111.06,3.2956,3.1610,3.1443
30,3120.48,3.2867,3.1520,3.1353
30,3129.81,3.2771,3.1430,3.1263
30,3139.20,3.2666,3.1338,3.1171
30,3148.56,3.2554,3.1246,3.1079
30,3157.92,3.2436,3.1154,3.0986
30,3167.34,3.2307,3.1064,3.0897
30,3176.72,3.2168,3.0974,3.0807
30,3186.08,3.2019,3.0882,3.0715
30,3195.44,3.1861,3.0790,3.0623
30,3204.80,3.1687,3.0701,3.0534
30,3214.16,3.1500,3.0609,3.0441
30,3223.51,3.1298,3.0519,3.0351
30,3232.89,3.1078,3.0416,3.0249
30,3242.26,3.0838,3.0296,3.0129
30,3251.64,3.0577,3.0177,3.0010
30,3260.94,3.0287,3.0058,2.9891
30,3270.36,2.9961,2.9940,2.9773
30,3279.72,2.9590,2.9821,2.9654
30,3289.08,2.9153,2.9703,2.9536
30,3298.48,2.8630,2.9583,2.9416
30,3307.84,2.8008,2.9462,2.9295
30,3317.22,2.7248,2.9345,2.9178
30,3326.58,2.6289,2.9226,2.9059
30,3336.09,2.9720,3.1336,3.1178
30,3345.66,3.0348,3.1365,3.1216
30,3355.16,3.0766,3.1379,3.1239
30,3364.78,3.1095,3.1385,3.1252
30,3374.33,3.1354,3.1389,3.1263
30,3383.81,3.1560,3.1393,3.1274
30,3393.30,3.1730,3.1393,3.1281
30,3402.80,3.1871,3.1393,3.1288
30,3412.50,3.1995,3.1395,3.1295
30,3422.12,3.2104,3.1393,3.1298
30,3431.76,3.2197,3.1391,3.1303
30,3441.41,3.2280,3.1395,3.1312
30,3451.06,3.2356,3.1395,3.1316
30,3460.83,3.2429,3.1394,3.1319
30,3470.67,3.2493,3.1394,3.1324
31,0.00,4.1996,4.1914,4.1914
31,9.38,4.1992,4.1912,4.1912
31,19.56,4.0103,3.9757,3.9747
31,28.98,3.9956,3.9698,3.9680
31,38.31,3.9840,3.9641,3.9614
31,47.72,3.9745,3.9601,3.9566
31,57.11,3.9662,3.9556,3.9515
31,66.50,3.9585,3.9513,3.9465
31,75.86,3.9518,3.9477,3.9422
31,85.22,3.9458,3.9438,3.9376
31,94.59,3.9399,3.9405,3.9338
31,103.92,3.9344,3.9363,3.9290
31,113.30,3.9293,3.9326,3.9249
31,122.66,3.9245,3.9287,3.9204
31,132.00,3.9199,3.9250,3.9162
31,141.34,3.9155,3.9210,3.9119
31,150.67,3.9114,3.9178,3.9082
31,160.00,3.9073,3.9136,3.9036
31,169.33,3.9033,3.9099,3.8995
31,178.69,3.8995,3.9058,3.8951
31,188.02,3.8957,3.9023,3.8912
31,197.38,3.8922,3.8984,3.8871
31,206.80,3.8886,3.8945,3.8829
31,216.12,3.8853,3.8908,3.8789
31,225.52,3.8820,3.8870,3.8748
31,234.86,3.8784,3.8832,3.8708
31,244.28,3.8753,3.8796,3.8669
31,253.67,3.8721,3.8760,3.8631
31,263.02,3.8688,3.8721,3.8590
31,272.36,3.8658,3.8681,3.8548
31,281.75,3.8627,3.8646,3.8511
31,291.08,3.8598,3.8608,3.8471
31,300.42,3.8568,3.8568,3.8430
31,309.72,3.8539,3.8532,3.8392
31,319.05,3.8512,3.8495,3.8354
31,328.44,3.8484,3.8460,3.8317
31,337.84,3.8456,3.8416,3.8272
31,347.20,3.8431,3.8379,3.8233
31,356.55,3.8404,3.8343,3.8196
31,365.92,3.8380,3.8303,3.8156
31,375.27,3.8354,3.8281,3.8132
31,384.61,3.8330,3.8259,3.8110
31,393.98,3.8304,3.8231,3.8080
31,403.34,3.8278,3.8207,3.8056
31,412.67,3.8254,3.8184,3.8032
31,422.05,3.8229,3.8159,3.8006
31,431.47,3.8202,3.8135,3.7981
31,440.78,3.8177,3.8111,3.7956
31,450.20,3.8150,3.8091,3.7935
31,459.59,3.8124,3.8065,3.7909
31,468.97,3.8097,3.8041,3.7884
31,478.31,3.8071,3.8015,3.7858
31,487.70,3.8043,3.7993,3.7835
31,497.09,3.8017,3.7969,3.7811
31,506.47,3.7987,3.7945,3.7786
31,515.88,3.7962,3.7922,3.7763
31,525.33,3.7931,3.7896,3.7736
31,534.70,3.7904,3.7875,3.7715
31,544.09,3.7876,3.7847,3.7687
31,553.47,3.7848,3.7824,3.7663
31,562.80,3.7819,3.7799,3.7638
31,572.14,3.7792,3.7779,3.7617
31,581.52,3.7765,3.7754,3.7593
31,590.86,3.7738,3.7729,3.7567
31,600.25,3.7711,3.7710,3.7547
31,609.64,3.7683,3.7681,3.7519
31,618.98,3.7655,3.7657,3.7494
31,628.31,3.7627,3.7632,3.7469
31,637.73,3.7602,3.7612,3.7449
31,647.05,3.7577,3.7586,3.7423
31,656.41,3.7553,3.7562,3.7398
31,665.84,3.7526,3.7540,3.7376
31,675.25,3.7502,3.7512,3.7348
31,684.61,3.7478,3.7489,3.7325
31,693.94,3.7455,3.7465,3.7301
31,703.28,3.7431,3.7443,3.7279
31,712.64,3.7409,3.7418,3.7254
31,722.02,3.7384,3.7393,3.7228
31,731.39,3.7364,3.7375,3.7210
31,740.72,3.7342,3.7351,3.7186
31,750.19,3.7319,3.7332,3.7167
31,759.50,3.7297,3.7313,3.7148
31,768.88,3.7279,3.7293,3.7128
31,778.23,3.7258,3.7274,3.7108
31,787.62,3.7233,3.7255,3.7089
31,797.00,3.7212,3.7232,3.7067
31,806.36,3.7189,3.7211,3.7046
31,815.72,3.7170,3.7191,3.7026
31,825.06,3.7149,3.7171,3.7005
31,834.47,3.7128,3.7150,3.6984
31,843.84,3.7106,3.7133,3.6967
31,853.19,3.7086,3.7110,3.6944
31,862.52,3.7064,3.7093,3.6927
31,871.91,3.7042,3.7072,3.6906
31,881.28,3.7022,3.7050,3.6884
31,890.66,3.7001,3.7032,3.6865
31,900.08,3.6979,3.7014,3.6847
31,909.47,3.6958,3.6989,3.6822
31,918.91,3.6938,3.6971,3.6805
31,928.27,3.6917,3.6950,3.6783
31,937.67,3.6896,3.6930,3.6763
31,947.06,3.6876,3.6910,3.6744
31,956.47,3.6857,3.6889,3.6723
31,965.86,3.6835,3.6871,3.6704
31,975.23,3.6814,3.6850,3.6684
31,984.55,3.6794,3.6829,3.6662
31,993.89,3.6774,3.6807,3.6641
31,1003.25,3.6753,3.6789,3.6623
31,1012.62,3.6732,3.6769,3.6603
31,1022.02,3.6714,3.6749,3.6582
31,1031.39,3.6694,3.6727,3.6560
31,1040.67,3.6676,3.6709,3.6542
31,1050.09,3.6650,3.6692,3.6525
31,1059.48,3.6635,3.6668,3.6501
31,1068.83,3.6613,3.6646,3.6479
31,1078.23,3.6600,3.6629,3.6462
31,1087.56,3.6572,3.6614,3.6447
31,1096.89,3.6560,3.6605,3.6438
31,1106.25,3.6532,3.6583,3.6417
31,1115.67,3.6521,3.6561,3.6394
31,1125.09,3.6499,3.6540,3.6373
31,1134.47,3.6481,3.6528,3.6361
31,1143.84,3.6463,3.6516,3.6349
31,1153.20,3.6443,3.6493,3.6326
31,1162.55,3.6424,3.6482,3.6315
31,1171.88,3.6407,3.6463,3.6296
31,1181.22,3.6388,3.6453,3.6286
31,1190.58,3.6369,3.6432,3.6265
31,1199.98,3.6348,3.6419,3.6252
31,1209.44,3.6332,3.6404,3.6237
31,1218.80,3.6316,3.6382,3.6215
31,1228.16,3.6296,3.6368,3.6201
31,1237.53,3.6279,3.6354,3.6187
31,1246.89,3.6261,3.6337,3.6170
31,1256.25,3.6243,3.6319,3.6152
31,1265.61,3.6226,3.6305,3.6138
31,1274.97,3.6208,3.6290,3.6123
31,1284.33,3.6191,3.6274,3.6107
31,1293.72,3.6175,3.6254,3.6087
31,1303.08,3.6156,3.6240,3.6073
31,1312.41,3.6140,3.6225,3.6058
31,1321.78,3.6122,3.6207,3.6040
31,1331.16,3.6105,3.6194,3.6027
31,1340.53,3.6089,3.6174,3.6007
31,1349.89,3.6072,3.6160,3.5993
31,1359.20,3.6055,3.6143,3.5976
31,1368.58,3.6037,3.6130,3.5963
31,1377.95,3.6021,3.6109,3.5942
31,1387.31,3.6005,3.6093,3.5926
31,1396.73,3.5988,3.6077,3.5910
31,1406.11,3.5971,3.6066,3.5899
31,1415.50,3.5954,3.6047,3.5880
31,1424.91,3.5939,3.6030,3.5863
31,1434.23,3.5923,3.6014,3.5847
31,1443.55,3.5908,3.5996,3.5828
31,1452.91,3.5893,3.5981,3.5814
31,1462.36,3.5877,3.5964,3.5797
31,1471.69,3.5860,3.5944,3.5777
31,1481.08,3.5846,3.5928,3.5761
31,1490.45,3.5829,3.5910,3.5743
31,1499.84,3.5814,3.5894,3.5727
31,1509.16,3.5798,3.5876,3.5709
31,1518.55,3.5783,3.5862,3.5695
31,1527.94,3.5769,3.5844,3.5677
31,1537.28,3.5752,3.5826,3.5659
31,1546.64,3.5737,3.5811,3.5643
31,1556.05,3.5723,3.5792,3.5625
31,1565.39,3.5709,3.5778,3.5610
31,1574.73,3.5693,3.5760,3.5593
31,1584.12,3.5679,3.5743,3.5576
31,1593.47,3.5665,3.5722,3.5555
31,1602.89,3.5651,3.5709,3.5542
31,1612.28,3.5637,3.5690,3.5523
31,1621.67,3.5622,3.5675,3.5508
31,1631.02,3.5608,3.5659,3.5491
31,1640.38,3.5594,3.5638,3.5471
31,1649.77,3.5581,3.5619,3.5452
31,1659.12,3.5568,3.5604,3.5437
31,1668.48,3.5554,3.5588,3.5421
31,1677.83,3.5539,3.5569,3.5401
31,1687.19,3.5528,3.5556,3.5389
31,1696.55,3.5513,3.5538,3.5371
31,1705.92,3.5501,3.5520,3.5353
31,1715.28,3.5487,3.5504,3.5337
31,1724.59,3.5474,3.5486,3.5319
31,1733.91,3.5462,3.5470,3.5303
31,1743.27,3.5451,3.5454,3.5287
31,1752.64,3.5437,3.5435,3.5268
31,1762.14,3.5425,3.5415,3.5248
31,1771.52,3.5411,3.5400,3.5233
31,1780.92,3.5399,3.5387,3.5219
31,1790.28,3.5387,3.5369,3.5202
31,1799.61,3.5373,3.5350,3.5183
31,1808.98,3.5363,3.5342,3.5175
31,1818.30,3.5351,3.5331,3.5163
31,1827.69,3.5338,3.5318,3.5151
31,1837.03,3.5326,3.5312,3.5145
31,1846.42,3.5315,3.5300,3.5133
31,1855.75,3.5303,3.5290,3.5123
31,1865.09,3.5292,3.5279,3.5112
31,1874.42,3.5281,3.5270,3.5103
31,1883.75,3.5270,3.5259,3.5092
31,1893.09,3.5261,3.5250,3.5083
31,1902.45,3.5249,3.5241,3.5074
31,1911.81,3.5240,3.5230,3.5063
31,1921.23,3.5227,3.5220,3.5052
31,1930.56,3.5216,3.5208,3.5041
31,1939.97,3.5205,3.5200,3.5033
31,1949.31,3.5193,3.5188,3.5021
31,1958.66,3.5186,3.5175,3.5008
31,1968.06,3.5174,3.5170,3.5003
31,1977.42,3.5165,3.5159,3.4992
31,1986.83,3.5155,3.5145,3.4978
31,1996.17,3.5142,3.5136,3.4969
31,2005.50,3.5134,3.5126,3.4959
31,2014.89,3.5126,3.5119,3.4952
31,2024.25,3.5114,3.5106,3.4939
31,2033.66,3.5106,3.5097,3.4930
31,2043.00,3.5096,3.5087,3.4920
31,2052.38,3.5088,3.5075,3.4908
31,2061.70,3.5077,3.5064,3.4897
31,2071.08,3.5069,3.5054,3.4887
31,2080.45,3.5057,3.5042,3.4875
31,2089.78,3.5050,3.5036,3.4869
31,2099.17,3.5040,3.5026,3.4859
31,2108.56,3.5028,3.5014,3.4847
31,2117.97,3.5021,3.5007,3.4840
31,2127.31,3.5013,3.4995,3.4828
31,2136.69,3.5003,3.4988,3.4821
31,2146.00,3.4994,3.4977,3.4810
31,2155.39,3.4985,3.4964,3.4797
31,2164.83,3.4976,3.4955,3.4788
31,2174.14,3.4966,3.4947,3.4780
31,2183.53,3.4955,3.4937,3.4770
31,2192.91,3.4946,3.4929,3.4761
31,2202.27,3.4938,3.4920,3.4753
31,2211.62,3.4932,3.4913,3.4746
31,2220.95,3.4920,3.4905,3.4738
31,2230.33,3.4911,3.4893,3.4726
31,2239.69,3.4904,3.4885,3.4718
31,2249.11,3.4893,3.4877,3.4710
31,2258.47,3.4885,3.4869,3.4702
31,2267.81,3.4875,3.4859,3.4692
31,2277.19,3.4865,3.4852,3.4685
31,2286.58,3.4856,3.4839,3.4672
31,2295.94,3.4847,3.4835,3.4667
31,2305.31,3.4837,3.4827,3.4660
31,2314.70,3.4826,3.4813,3.4646
31,2324.03,3.4819,3.4809,3.4642
31,2333.36,3.4809,3.4796,3.4629
31,2342.80,3.4799,3.4789,3.4622
31,2352.14,3.4790,3.4779,3.4611
31,2361.53,3.4780,3.4774,3.4607
31,2370.92,3.4767,3.4763,3.4595
31,2380.25,3.4761,3.4757,3.4590
31,2389.66,3.4750,3.4744,3.4577
31,2399.02,3.4740,3.4737,3.4569
31,2408.38,3.4732,3.4728,3.4561
31,2417.73,3.4721,3.4718,3.4551
31,2427.06,3.4709,3.4711,3.4544
31,2436.45,3.4702,3.4703,3.4535
31,2445.83,3.4690,3.4692,3.4525
31,2455.20,3.4681,3.4684,3.4517
31,2464.56,3.4669,3.4676,3.4509
31,2473.94,3.4659,3.4667,3.4500
31,2483.30,3.4647,3.4659,3.4492
31,2492.70,3.4637,3.4649,3.4482
31,2502.11,3.4626,3.4645,3.4478
31,2511.44,3.4614,3.4634,3.4467
31,2520.81,3.4604,3.4616,3.4449
31,2530.20,3.4594,3.4602,3.4435
31,2539.56,3.4583,3.4583,3.4415
31,2548.92,3.4571,3.4562,3.4395
31,2558.23,3.4558,3.4546,3.4379
31,2567.58,3.4546,3.4527,3.4360
31,2577.06,3.4534,3.4509,3.4342
31,2586.42,3.4522,3.4491,3.4324
31,2595.78,3.4508,3.4472,3.4305
31,2605.14,3.4497,3.4456,3.4289
31,2614.50,3.4484,3.4435,3.4268
31,2623.86,3.4470,3.4422,3.4255
31,2633.25,3.4457,3.4403,3.4235
31,2642.64,3.4443,3.4381,3.4214
31,2651.95,3.4431,3.4369,3.4201
31,2661.30,3.4416,3.4346,3.4179
31,2670.62,3.4402,3.4329,3.4162
31,2680.03,3.4390,3.4310,3.4143
31,2689.39,3.4375,3.4295,3.4127
31,2698.77,3.4359,3.4276,3.4109
31,2708.16,3.4343,3.4258,3.4091
31,2717.52,3.4327,3.4236,3.4069
31,2726.88,3.4313,3.4222,3.4055
31,2736.25,3.4298,3.4204,3.4037
31,2745.61,3.4279,3.4188,3.4021
31,2754.98,3.4262,3.4168,3.4001
31,2764.33,3.4246,3.4152,3.3985
31,2773.67,3.4226,3.4129,3.3962
31,2783.11,3.4209,3.4115,3.3947
31,2792.42,3.4191,3.4096,3.3929
31,2801.81,3.4170,3.4076,3.3909
31,2811.20,3.4152,3.4059,3.3892
31,2820.59,3.4132,3.4041,3.3874
31,2829.98,3.4111,3.4020,3.3853
31,2839.31,3.4088,3.4003,3.3836
31,2848.67,3.4068,3.3990,3.3823
31,2858.02,3.4046,3.3974,3.3807
31,2867.44,3.4022,3.3952,3.3785
31,2876.80,3.3998,3.3895,3.3728
31,2886.12,3.3971,3.3801,3.3634
31,2895.52,3.3944,3.3710,3.3543
31,2904.92,3.3918,3.3616,3.3449
31,2914.25,3.3889,3.3530,3.3362
31,2923.61,3.3857,3.3434,3.3267
31,2932.97,3.3825,3.3347,3.3179
31,2942.31,3.3791,3.3255,3.3088
31,2951.72,3.3756,3.3162,3.2995
31,2961.14,3.3719,3.3072,3.2905
31,2970.52,3.3677,3.2980,3.2813
31,2979.94,3.3636,3.2892,3.2725
31,2989.30,3.3589,3.2797,3.2630
31,2998.62,3.3542,3.2706,3.2539
31,3008.12,3.3487,3.2618,3.2451
31,3017.47,3.3433,3.2527,3.2360
31,3026.86,3.3377,3.2433,3.2266
31,3036.23,3.3311,3.2339,3.2172
31,3045.59,3.3246,3.2252,3.2085
31,3054.95,3.3174,3.2160,3.1993
31,3064.27,3.3095,3.2071,3.1904
31,3073.69,3.3014,3.1981,3.1814
31,3083.03,3.2922,3.1887,3.1720
31,3092.48,3.2824,3.1795,3.1628
31,3101.81,3.2721,3.1703,3.1535
31,3111.17,3.2610,3.1614,3.1447
31,3120.53,3.2493,3.1524,3.1357
31,3129.84,3.2365,3.1432,3.1265
31,3139.27,3.2224,3.1341,3.1174
31,3148.62,3.2077,3.1249,3.1082
31,3158.03,3.1916,3.1161,3.0994
31,3167.38,3.1745,3.1069,3.0902
31,3176.77,3.1558,3.0977,3.0810
31,3186.14,3.1356,3.0884,3.0717
31,3195.48,3.1137,3.0794,3.0627
31,3204.86,3.0896,3.0701,3.0534
31,3214.19,3.0635,3.0611,3.0444
31,3223.61,3.0341,3.0520,3.0353
31,3232.91,3.0020,3.0421,3.0253
31,3242.34,2.9646,3.0303,3.0136
31,3251.70,2.9210,3.0182,3.0015
31,3261.08,2.8684,3.0063,2.9896
31,3270.45,2.8057,2.9943,2.9776
31,3279.81,2.7288,2.9824,2.9657
31,3289.19,2.6313,2.9703,2.9536
31,3298.70,2.9775,3.1815,3.1658
31,3308.25,3.0421,3.1845,3.1696
31,3317.80,3.0866,3.1858,3.1718
31,3327.38,3.1211,3.1864,3.1731
31,3336.89,3.1484,3.1869,3.1743
31,3346.48,3.1708,3.1870,3.1752
31,3356.02,3.1891,3.1873,3.1761
31,3365.52,3.2048,3.1874,3.1769
31,3375.16,3.2184,3.1873,3.1774
31,3384.88,3.2307,3.1874,3.1780
31,3394.53,3.2414,3.1874,3.1786
31,3404.34,3.2511,3.1873,3.1789
31,3414.11,3.2601,3.1873,3.1795
32,0.00,4.1999,4.1913,4.1913
32,9.42,4.1991,4.1914,4.1914
32,19.66,4.0099,3.9761,3.9751
32,29.03,3.9951,3.9696,3.9678
32,38.45,3.9836,3.9642,3.9615
32,47.80,3.9739,3.9600,3.9566
32,57.12,3.9656,3.9557,3.9516
32,66.45,3.9579,3.9517,3.9469
32,75.80,3.9512,3.9479,3.9424
32,85.22,3.9447,3.9440,3.9379
32,94.58,3.9389,3.9402,3.9335
32,103.95,3.9337,3.9364,3.9292
32,113.28,3.9284,3.9322,3.9245
32,122.72,3.9235,3.9286,3.9204
32,132.09,3.9189,3.9247,3.9160
32,141.41,3.9145,3.9209,3.9117
32,150.80,3.9099,3.9174,3.9078
32,160.16,3.9061,3.9135,3.9035
32,169.55,3.9020,3.9096,3.8993
32,178.89,3.8983,3.9060,3.8953
32,188.28,3.8942,3.9020,3.8910
32,197.62,3.8909,3.8984,3.8870
32,206.97,3.8872,3.8946,3.8830
32,216.31,3.8838,3.8910,3.8791
32,225.70,3.8802,3.8875,3.8754
32,235.11,3.8770,3.8833,3.8709
32,244.47,3.8735,3.8793,3.8667
32,253.86,3.8706,3.8755,3.8627
32,263.19,3.8675,3.8721,3.8590
32,272.58,3.8643,3.8683,3.8550
32,281.91,3.8613,3.8644,3.8509
