cycle,time,soc_true,soc_coulomb,soc_ekf
45,768.55,0.7564,0.7878,0.7778
45,777.91,0.7533,0.7852,0.7751
45,787.27,0.7503,0.7826,0.7725
45,796.61,0.7473,0.7800,0.7698
45,805.94,0.7443,0.7773,0.7672
45,815.30,0.7413,0.7747,0.7645
45,824.61,0.7384,0.7721,0.7618
45,833.92,0.7354,0.7695,0.7592
45,843.28,0.7324,0.7669,0.7566
45,852.69,0.7293,0.7643,0.7539
45,862.08,0.7263,0.7617,0.7512
45,871.44,0.7233,0.7590,0.7485
45,880.84,0.7203,0.7564,0.7459
45,890.20,0.7173,0.7538,0.7432
45,899.52,0.7143,0.7512,0.7406
45,908.95,0.7113,0.7486,0.7379
45,918.31,0.7083,0.7459,0.7352
45,927.69,0.7053,0.7433,0.7326
45,937.03,0.7023,0.7407,0.7299
45,946.47,0.6992,0.7381,0.7273
45,955.80,0.6963,0.7355,0.7246
45,965.17,0.6933,0.7328,0.7220
45,974.56,0.6902,0.7302,0.7193
45,983.92,0.6872,0.7276,0.7167
45,993.23,0.6842,0.7250,0.7140
45,1002.62,0.6812,0.7224,0.7114
45,1012.02,0.6782,0.7198,0.7087
45,1021.36,0.6752,0.7171,0.7061
45,1030.75,0.6722,0.7145,0.7035
45,1040.11,0.6692,0.7119,0.7008
45,1049.47,0.6662,0.7093,0.6982
45,1058.80,0.6632,0.7067,0.6961
45,1068.19,0.6602,0.7041,0.6935
45,1077.55,0.6572,0.7014,0.6909
45,1086.97,0.6542,0.6988,0.6883
45,1096.33,0.6512,0.6962,0.6857
45,1105.67,0.6482,0.6936,0.6830
45,1115.03,0.6452,0.6910,0.6804
45,1124.41,0.6421,0.6883,0.6778
45,1133.77,0.6391,0.6857,0.6751
45,1143.19,0.6361,0.6831,0.6725
45,1152.56,0.6331,0.6805,0.6698
45,1161.92,0.6301,0.6779,0.6672
45,1171.25,0.6271,0.6752,0.6646
45,1180.62,0.6241,0.6726,0.6619
45,1190.00,0.6211,0.6700,0.6593
45,1199.39,0.6181,0.6674,0.6566
45,1208.77,0.6151,0.6648,0.6539
45,1218.09,0.6121,0.6621,0.6513
45,1227.48,0.6091,0.6595,0.6486
45,1236.88,0.6060,0.6569,0.6460
45,1246.19,0.6031,0.6543,0.6433
45,1255.58,0.6000,0.6517,0.6407
45,1264.94,0.5970,0.6491,0.6380
45,1274.28,0.5940,0.6464,0.6354
45,1283.69,0.5910,0.6438,0.6327
45,1293.03,0.5880,0.6412,0.6301
45,1302.42,0.5850,0.6386,0.6274
45,1311.73,0.5820,0.6360,0.6248
45,1321.19,0.5790,0.6333,0.6222
45,1330.59,0.5760,0.6307,0.6195
45,1339.97,0.5730,0.6281,0.6168
45,1349.36,0.5700,0.6255,0.6142
45,1358.84,0.5669,0.6228,0.6115
45,1368.20,0.5639,0.6202,0.6089
45,1377.59,0.5609,0.6176,0.6063
45,1386.95,0.5579,0.6149,0.6036
45,1396.34,0.5549,0.6123,0.6010
45,1405.69,0.5519,0.6097,0.5984
45,1415.03,0.5489,0.6071,0.5958
45,1424.38,0.5459,0.6045,0.5932
45,1433.78,0.5429,0.6019,0.5905
45,1443.09,0.5399,0.5993,0.5880
45,1452.53,0.5368,0.5966,0.5853
45,1461.89,0.5338,0.5940,0.5828
45,1471.27,0.5308,0.5914,0.5802
45,1480.64,0.5278,0.5888,0.5775
45,1489.97,0.5248,0.5862,0.5750
45,1499.33,0.5218,0.5835,0.5724
45,1508.72,0.5188,0.5809,0.5698
45,1518.09,0.5158,0.5783,0.5672
45,1527.48,0.5128,0.5757,0.5646
45,1536.91,0.5098,0.5730,0.5620
45,1546.28,0.5068,0.5704,0.5594
45,1555.59,0.5038,0.5678,0.5569
45,1564.95,0.5008,0.5652,0.5543
45,1574.28,0.4978,0.5626,0.5517
45,1583.67,0.4948,0.5600,0.5491
45,1593.03,0.4918,0.5574,0.5466
45,1602.41,0.4888,0.5547,0.5440
45,1611.75,0.4858,0.5521,0.5415
45,1621.16,0.4827,0.5495,0.5389
45,1630.48,0.4797,0.5469,0.5363
45,1639.88,0.4767,0.5443,0.5338
45,1649.25,0.4737,0.5416,0.5312
45,1658.61,0.4707,0.5390,0.5287
45,1668.00,0.4677,0.5364,0.5261
45,1677.33,0.4647,0.5338,0.5235
45,1686.72,0.4617,0.5312,0.5210
45,1696.06,0.4587,0.5286,0.5185
45,1705.44,0.4557,0.5259,0.5159
45,1714.84,0.4527,0.5233,0.5134
45,1724.23,0.4496,0.5207,0.5108
45,1733.59,0.4466,0.5181,0.5083
45,1742.92,0.4436,0.5155,0.5058
45,1752.28,0.4406,0.5128,0.5032
45,1761.64,0.4376,0.5102,0.5007
45,1771.00,0.4346,0.5076,0.4982
45,1780.42,0.4316,0.5050,0.4959
45,1789.83,0.4286,0.5024,0.4932
45,1799.19,0.4256,0.4997,0.4906
45,1808.52,0.4226,0.4971,0.4880
45,1817.84,0.4196,0.4945,0.4853
45,1827.25,0.4166,0.4919,0.4827
45,1836.61,0.4136,0.4893,0.4801
45,1846.02,0.4106,0.4866,0.4774
45,1855.38,0.4076,0.4840,0.4748
45,1864.73,0.4046,0.4814,0.4722
45,1874.12,0.4015,0.4788,0.4696
45,1883.45,0.3985,0.4762,0.4670
45,1892.83,0.3955,0.4736,0.4644
45,1902.20,0.3925,0.4709,0.4617
45,1911.59,0.3895,0.4683,0.4591
45,1920.94,0.3865,0.4657,0.4565
45,1930.31,0.3835,0.4631,0.4539
45,1939.70,0.3805,0.4605,0.4513
45,1949.06,0.3775,0.4578,0.4486
45,1958.36,0.3745,0.4552,0.4460
45,1967.73,0.3715,0.4526,0.4434
45,1977.14,0.3685,0.4500,0.4408
45,1986.53,0.3655,0.4474,0.4382
45,1995.88,0.3625,0.4448,0.4356
45,2005.23,0.3595,0.4421,0.4329
45,2014.59,0.3565,0.4395,0.4303
45,2023.94,0.3535,0.4369,0.4277
45,2033.33,0.3505,0.4343,0.4251
45,2042.64,0.3475,0.4317,0.4225
45,2052.09,0.3444,0.4290,0.4198
45,2061.48,0.3414,0.4264,0.4172
45,2070.88,0.3384,0.4238,0.4146
45,2080.23,0.3354,0.4212,0.4120
45,2089.59,0.3324,0.4186,0.4094
45,2098.95,0.3294,0.4159,0.4067
45,2108.33,0.3264,0.4133,0.4041
45,2117.69,0.3234,0.4107,0.4015
45,2127.05,0.3204,0.4081,0.3989
45,2136.42,0.3174,0.4055,0.3963
45,2145.78,0.3144,0.4029,0.3937
45,2155.12,0.3114,0.4002,0.3911
45,2164.48,0.3083,0.3976,0.3885
45,2173.88,0.3053,0.3950,0.3858
45,2183.20,0.3023,0.3924,0.3832
45,2192.59,0.2993,0.3898,0.3806
45,2201.95,0.2963,0.3872,0.3780
45,2211.31,0.2933,0.3845,0.3754
45,2220.70,0.2903,0.3819,0.3727
45,2230.03,0.2873,0.3793,0.3701
45,2239.47,0.2843,0.3767,0.3674
45,2248.81,0.2813,0.3741,0.3648
45,2258.19,0.2783,0.3714,0.3622
45,2267.56,0.2753,0.3688,0.3596
45,2276.94,0.2723,0.3662,0.3569
45,2286.30,0.2692,0.3636,0.3543
45,2295.66,0.2662,0.3610,0.3517
45,2305.03,0.2632,0.3583,0.3490
45,2314.39,0.2602,0.3557,0.3464
45,2323.80,0.2572,0.3531,0.3437
45,2333.17,0.2542,0.3505,0.3411
45,2342.55,0.2512,0.3478,0.3384
45,2351.89,0.2482,0.3452,0.3358
45,2361.25,0.2452,0.3426,0.3331
45,2370.61,0.2422,0.3400,0.3305
45,2379.94,0.2392,0.3374,0.3278
45,2389.30,0.2362,0.3348,0.3252
45,2398.64,0.2332,0.3322,0.3225
45,2408.03,0.2302,0.3295,0.3199
45,2417.45,0.2272,0.3269,0.3172
45,2426.81,0.2242,0.3243,0.3145
45,2436.20,0.2211,0.3217,0.3119
45,2445.56,0.2181,0.3191,0.3092
45,2454.92,0.2151,0.3164,0.3066
45,2464.31,0.2121,0.3138,0.3039
45,2473.70,0.2091,0.3112,0.3012
45,2483.03,0.2061,0.3086,0.2986
45,2492.42,0.2031,0.3060,0.2957
45,2501.78,0.2001,0.3033,0.2930
45,2511.14,0.1971,0.3007,0.2904
45,2520.51,0.1941,0.2981,0.2878
45,2529.83,0.1911,0.2955,0.2852
45,2539.20,0.1881,0.2929,0.2826
45,2548.59,0.1851,0.2903,0.2799
45,2557.95,0.1821,0.2876,0.2773
45,2567.34,0.1791,0.2850,0.2747
45,2576.70,0.1760,0.2824,0.2720
45,2586.09,0.1730,0.2798,0.2694
45,2595.41,0.1700,0.2772,0.2668
45,2604.78,0.1670,0.2746,0.2641
45,2614.14,0.1640,0.2719,0.2615
45,2623.51,0.1610,0.2693,0.2588
45,2632.92,0.1580,0.2667,0.2562
45,2642.28,0.1550,0.2641,0.2536
45,2651.59,0.1520,0.2615,0.2508
45,2660.92,0.1490,0.2589,0.2482
45,2670.33,0.1460,0.2562,0.2455
45,2679.72,0.1430,0.2536,0.2428
45,2689.11,0.1400,0.2510,0.2401
45,2698.50,0.1370,0.2484,0.2373
45,2707.81,0.1340,0.2458,0.2347
45,2717.20,0.1310,0.2431,0.2319
45,2726.58,0.1279,0.2405,0.2291
45,2735.97,0.1249,0.2379,0.2263
45,2745.33,0.1219,0.2353,0.2235
45,2754.69,0.1189,0.2326,0.2207
45,2764.09,0.1159,0.2300,0.2179
45,2773.45,0.1129,0.2274,0.2150
45,2782.83,0.1099,0.2248,0.2121
45,2792.19,0.1069,0.2222,0.2092
45,2801.50,0.1039,0.2196,0.2062
45,2810.92,0.1009,0.2169,0.2033
45,2820.33,0.0979,0.2143,0.2002
45,2829.80,0.0948,0.2117,0.1978
45,2839.22,0.0918,0.2090,0.1962
45,2848.55,0.0888,0.2064,0.1941
45,2857.97,0.0858,0.2038,0.1920
45,2867.31,0.0828,0.2012,0.1898
45,2876.69,0.0798,0.1986,0.1876
45,2886.06,0.0768,0.1959,0.1854
45,2895.41,0.0738,0.1933,0.1831
45,2904.81,0.0707,0.1907,0.1807
45,2914.28,0.0677,0.1880,0.1782
45,2923.67,0.0647,0.1854,0.1757
45,2933.06,0.0617,0.1828,0.1731
45,2942.41,0.0587,0.1802,0.1703
45,2951.80,0.0557,0.1776,0.1675
45,2961.17,0.0527,0.1749,0.1645
45,2970.53,0.0497,0.1723,0.1613
45,2979.88,0.0467,0.1697,0.1580
45,2989.23,0.0437,0.1671,0.1545
45,2998.61,0.0406,0.1645,0.1507
45,3008.01,0.0376,0.1618,0.1467
45,3017.39,0.0346,0.1592,0.1425
45,3026.73,0.0316,0.1566,0.1380
45,3036.06,0.0286,0.1540,0.1333
45,3045.47,0.0256,0.1514,0.1280
45,3054.78,0.0226,0.1488,0.1224
45,3064.12,0.0196,0.1462,0.1164
45,3073.58,0.0166,0.1435,0.1097
45,3082.94,0.0136,0.1409,0.1024
45,3092.33,0.0106,0.1383,0.0939
45,3101.69,0.0075,0.1356,0.0812
45,3111.25,0.0045,0.1330,0.0712
45,3120.80,0.0014,0.1303,0.0597
45,3130.28,0.0000,0.1277,0.0461
45,3139.95,0.0000,0.1276,0.0519
45,3149.64,0.0000,0.1276,0.0651
45,3159.38,0.0000,0.1276,0.0736
45,3169.08,0.0000,0.1276,0.0807
45,3178.75,0.0000,0.1276,0.0866
45,3188.39,0.0000,0.1276,0.0918
45,3198.09,0.0000,0.1276,0.0964
45,3207.70,0.0000,0.1276,0.1006
45,3217.39,0.0000,0.1276,0.1036
45,3227.03,0.0000,0.1276,0.1075
45,3236.67,0.0000,0.1276,0.1114
45,3246.36,0.0000,0.1276,0.1151
45,3256.00,0.0000,0.1276,0.1186
45,3265.69,0.0000,0.1276,0.1218
45,3275.33,0.0000,0.1276,0.1248
46,0.00,1.0000,1.0000,1.0000
46,9.39,1.0000,1.0000,1.0000
46,19.50,0.9967,0.9972,0.9978
46,28.86,0.9937,0.9946,0.9918
46,38.25,0.9907,0.9919,0.9825
46,47.62,0.9877,0.9893,0.9784
46,57.02,0.9847,0.9867,0.9745
46,66.44,0.9816,0.9841,0.9710
46,75.78,0.9786,0.9814,0.9672
46,85.12,0.9756,0.9788,0.9635
46,94.48,0.9726,0.9762,0.9600
46,103.80,0.9696,0.9736,0.9566
46,113.19,0.9666,0.9710,0.9535
46,122.53,0.9636,0.9684,0.9504
46,131.89,0.9605,0.9658,0.9472
46,141.31,0.9575,0.9631,0.9431
46,150.66,0.9545,0.9605,0.9406
46,160.00,0.9515,0.9579,0.9376
46,169.36,0.9485,0.9553,0.9347
46,178.77,0.9455,0.9527,0.9315
46,188.11,0.9425,0.9500,0.9290
46,197.53,0.9394,0.9474,0.9262
46,206.89,0.9364,0.9448,0.9232
46,216.22,0.9334,0.9422,0.9206
46,225.58,0.9304,0.9396,0.9180
46,234.92,0.9274,0.9370,0.9155
46,244.34,0.9244,0.9343,0.9128
46,253.70,0.9213,0.9317,0.9102
46,263.11,0.9183,0.9291,0.9077
46,272.45,0.9153,0.9265,0.9052
46,281.83,0.9123,0.9239,0.9026
46,291.19,0.9093,0.9212,0.9001
46,300.55,0.9063,0.9186,0.8983
46,309.91,0.9032,0.9160,0.8956
46,319.28,0.9002,0.9134,0.8930
46,328.66,0.8972,0.9108,0.8904
46,338.02,0.8942,0.9082,0.8878
46,347.33,0.8912,0.9056,0.8853
46,356.73,0.8882,0.9029,0.8827
46,366.06,0.8852,0.9003,0.8801
46,375.42,0.8822,0.8977,0.8775
46,384.73,0.8792,0.8951,0.8749
46,394.12,0.8761,0.8925,0.8723
46,403.48,0.8731,0.8899,0.8696
46,412.84,0.8701,0.8872,0.8669
46,422.20,0.8671,0.8846,0.8643
46,431.59,0.8641,0.8820,0.8616
46,441.00,0.8610,0.8794,0.8589
46,450.41,0.8580,0.8767,0.8561
46,459.84,0.8550,0.8741,0.8534
46,469.19,0.8520,0.8715,0.8507
46,478.52,0.8490,0.8689,0.8480
46,487.92,0.8459,0.8663,0.8453
46,497.27,0.8429,0.8636,0.8425
46,506.62,0.8399,0.8610,0.8398
46,516.03,0.8369,0.8584,0.8370
46,525.39,0.8339,0.8558,0.8343
46,534.75,0.8308,0.8532,0.8315
46,544.11,0.8278,0.8505,0.8287
46,553.50,0.8248,0.8479,0.8260
46,562.89,0.8218,0.8453,0.8232
46,572.22,0.8188,0.8427,0.8205
46,581.56,0.8158,0.8401,0.8177
46,590.98,0.8127,0.8374,0.8149
46,600.38,0.8097,0.8348,0.8121
46,609.69,0.8067,0.8322,0.8094
46,619.09,0.8037,0.8296,0.8067
46,628.41,0.8007,0.8270,0.8039
46,637.77,0.7977,0.8244,0.8012
46,647.14,0.7946,0.8217,0.7985
46,656.55,0.7916,0.8191,0.7966
46,665.91,0.7886,0.8165,0.7941
46,675.28,0.7856,0.8139,0.7915
46,684.62,0.7826,0.8113,0.7889
46,693.98,0.7796,0.8087,0.7862
46,703.38,0.7765,0.8060,0.7836
46,712.72,0.7735,0.8034,0.7809
46,722.05,0.7705,0.8008,0.7783
46,731.47,0.7675,0.7982,0.7756
46,740.86,0.7645,0.7956,0.7729
46,750.22,0.7615,0.7929,0.7702
46,759.58,0.7584,0.7903,0.7676
46,768.97,0.7554,0.7877,0.7649
46,778.33,0.7524,0.7851,0.7622
46,787.70,0.7494,0.7825,0.7595
46,797.05,0.7464,0.7798,0.7568
46,806.39,0.7434,0.7772,0.7542
46,815.75,0.7404,0.7746,0.7515
46,825.17,0.7373,0.7720,0.7488
46,834.55,0.7343,0.7694,0.7461
46,843.91,0.7313,0.7667,0.7435
46,853.27,0.7283,0.7641,0.7408
46,862.62,0.7253,0.7615,0.7381
46,871.98,0.7223,0.7589,0.7355
46,881.36,0.7192,0.7563,0.7328
46,890.72,0.7162,0.7537,0.7301
46,900.12,0.7132,0.7510,0.7274
46,909.50,0.7102,0.7484,0.7248
46,918.86,0.7072,0.7458,0.7221
46,928.22,0.7041,0.7432,0.7195
46,937.58,0.7011,0.7406,0.7168
46,946.97,0.6981,0.7379,0.7141
46,956.36,0.6951,0.7353,0.7115
46,965.69,0.6921,0.7327,0.7089
46,975.05,0.6891,0.7301,0.7062
46,984.42,0.6861,0.7275,0.7035
46,993.80,0.6830,0.7249,0.7009
46,1003.19,0.6800,0.7222,0.6982
46,1012.55,0.6770,0.7196,0.6964
46,1021.88,0.6740,0.7170,0.6938
46,1031.27,0.6710,0.7144,0.6913
46,1040.61,0.6680,0.7118,0.6887
46,1049.94,0.6650,0.7092,0.6861
46,1059.38,0.6619,0.7065,0.6835
46,1068.75,0.6589,0.7039,0.6809
46,1078.11,0.6559,0.7013,0.6782
46,1087.45,0.6529,0.6987,0.6756
46,1096.86,0.6499,0.6961,0.6729
46,1106.22,0.6468,0.6934,0.6703
46,1115.59,0.6438,0.6908,0.6676
46,1124.95,0.6408,0.6882,0.6649
46,1134.31,0.6378,0.6856,0.6623
46,1143.67,0.6348,0.6830,0.6596
46,1153.06,0.6318,0.6804,0.6570
46,1162.42,0.6287,0.6777,0.6543
46,1171.80,0.6257,0.6751,0.6516
46,1181.17,0.6227,0.6725,0.6490
46,1190.53,0.6197,0.6699,0.6463
46,1199.89,0.6167,0.6673,0.6436
46,1209.23,0.6137,0.6646,0.6410
46,1218.58,0.6107,0.6620,0.6383
46,1227.92,0.6077,0.6594,0.6357
46,1237.23,0.6047,0.6568,0.6330
46,1246.59,0.6016,0.6542,0.6304
46,1255.95,0.5986,0.6516,0.6277
46,1265.31,0.5956,0.6490,0.6251
46,1274.70,0.5926,0.6464,0.6224
46,1284.06,0.5896,0.6437,0.6197
46,1293.39,0.5866,0.6411,0.6171
46,1302.77,0.5836,0.6385,0.6145
46,1312.12,0.5806,0.6359,0.6118
46,1321.52,0.5775,0.6333,0.6092
46,1330.86,0.5745,0.6307,0.6066
46,1340.19,0.5715,0.6281,0.6039
46,1349.62,0.5685,0.6254,0.6013
46,1358.95,0.5655,0.6228,0.5986
46,1368.27,0.5625,0.6202,0.5961
46,1377.61,0.5595,0.6176,0.5934
46,1386.97,0.5565,0.6150,0.5908
46,1396.33,0.5534,0.6124,0.5882
46,1405.80,0.5504,0.6097,0.5856
46,1415.17,0.5474,0.6071,0.5830
46,1424.53,0.5444,0.6045,0.5804
46,1433.91,0.5413,0.6019,0.5778
46,1443.27,0.5383,0.5992,0.5752
46,1452.62,0.5353,0.5966,0.5726
46,1461.98,0.5323,0.5940,0.5700
46,1471.38,0.5293,0.5914,0.5674
46,1480.75,0.5263,0.5888,0.5648
46,1490.12,0.5232,0.5861,0.5622
46,1499.45,0.5202,0.5835,0.5596
46,1508.86,0.5172,0.5809,0.5571
46,1518.20,0.5142,0.5783,0.5545
46,1527.59,0.5112,0.5757,0.5519
46,1536.97,0.5082,0.5731,0.5493
46,1546.33,0.5052,0.5705,0.5468
46,1555.66,0.5021,0.5678,0.5442
46,1565.03,0.4991,0.5652,0.5416
46,1574.41,0.4961,0.5626,0.5391
46,1583.75,0.4931,0.5600,0.5365
46,1593.16,0.4901,0.5574,0.5339
46,1602.52,0.4871,0.5547,0.5314
46,1611.91,0.4840,0.5521,0.5288
46,1621.30,0.4810,0.5495,0.5262
46,1630.64,0.4780,0.5469,0.5237
46,1639.98,0.4750,0.5443,0.5212
46,1649.34,0.4720,0.5417,0.5186
46,1658.67,0.4690,0.5391,0.5161
46,1668.00,0.4660,0.5364,0.5136
46,1677.33,0.4630,0.5338,0.5110
46,1686.66,0.4600,0.5312,0.5085
46,1696.05,0.4570,0.5286,0.5060
46,1705.42,0.4539,0.5260,0.5034
46,1714.81,0.4509,0.5234,0.5009
46,1724.17,0.4479,0.5208,0.4983
46,1733.53,0.4449,0.5181,0.4958
46,1742.89,0.4419,0.5155,0.4931
46,1752.23,0.4389,0.5129,0.4905
46,1761.58,0.4359,0.5103,0.4879
46,1770.95,0.4328,0.5077,0.4852
46,1780.34,0.4298,0.5051,0.4826
46,1789.70,0.4268,0.5024,0.4800
46,1799.06,0.4238,0.4998,0.4774
46,1808.44,0.4208,0.4972,0.4748
46,1817.80,0.4178,0.4946,0.4722
46,1827.22,0.4147,0.4920,0.4695
46,1836.59,0.4117,0.4893,0.4669
46,1845.97,0.4087,0.4867,0.4643
46,1855.33,0.4057,0.4841,0.4617
46,1864.66,0.4027,0.4815,0.4591
46,1874.03,0.3997,0.4789,0.4564
46,1883.39,0.3966,0.4763,0.4538
46,1892.77,0.3936,0.4736,0.4512
46,1902.16,0.3906,0.4710,0.4486
46,1911.52,0.3876,0.4684,0.4460
46,1920.86,0.3846,0.4658,0.4433
46,1930.19,0.3816,0.4632,0.4407
46,1939.62,0.3785,0.4605,0.4381
46,1948.95,0.3755,0.4579,0.4355
46,1958.36,0.3725,0.4553,0.4329
46,1967.73,0.3695,0.4527,0.4302
46,1977.09,0.3665,0.4501,0.4276
46,1986.52,0.3634,0.4474,0.4250
46,1995.89,0.3604,0.4448,0.4223
46,2005.23,0.3574,0.4422,0.4197
46,2014.62,0.3544,0.4396,0.4171
46,2023.97,0.3514,0.4370,0.4144
46,2033.28,0.3484,0.4344,0.4118
46,2042.67,0.3454,0.4317,0.4092
46,2052.03,0.3423,0.4291,0.4066
46,2061.39,0.3393,0.4265,0.4040
46,2070.73,0.3363,0.4239,0.4014
46,2080.05,0.3333,0.4213,0.3988
46,2089.38,0.3303,0.4187,0.3962
46,2098.75,0.3273,0.4161,0.3936
46,2108.14,0.3243,0.4134,0.3909
46,2117.50,0.3213,0.4108,0.3883
46,2126.88,0.3182,0.4082,0.3857
46,2136.25,0.3152,0.4056,0.3831
46,2145.59,0.3122,0.4030,0.3804
46,2154.95,0.3092,0.4004,0.3778
46,2164.30,0.3062,0.3977,0.3752
46,2173.67,0.3032,0.3951,0.3726
46,2183.02,0.3002,0.3925,0.3699
46,2192.41,0.2971,0.3899,0.3673
46,2201.75,0.2941,0.3873,0.3647
46,2211.08,0.2911,0.3847,0.3621
46,2220.47,0.2881,0.3820,0.3594
46,2229.78,0.2851,0.3794,0.3568
46,2239.11,0.2821,0.3768,0.3542
46,2248.42,0.2791,0.3742,0.3515
46,2257.77,0.2761,0.3716,0.3489
46,2267.14,0.2731,0.3690,0.3463
46,2276.52,0.2701,0.3664,0.3436
46,2285.83,0.2671,0.3638,0.3410
46,2295.23,0.2640,0.3611,0.3383
46,2304.59,0.2610,0.3585,0.3357
46,2314.02,0.2580,0.3559,0.3330
46,2323.41,0.2550,0.3533,0.3304
46,2332.70,0.2520,0.3507,0.3277
46,2342.06,0.2490,0.3481,0.3251
46,2351.41,0.2459,0.3454,0.3224
46,2360.86,0.2429,0.3428,0.3198
46,2370.23,0.2399,0.3402,0.3171
46,2379.59,0.2369,0.3376,0.3144
46,2388.94,0.2339,0.3350,0.3118
46,2398.28,0.2309,0.3323,0.3091
46,2407.59,0.2279,0.3297,0.3065
46,2417.00,0.2248,0.3271,0.3038
46,2426.41,0.2218,0.3245,0.3011
46,2435.78,0.2188,0.3219,0.2984
46,2445.14,0.2158,0.3192,0.2952
46,2454.50,0.2128,0.3166,0.2927
46,2463.88,0.2097,0.3140,0.2901
46,2473.23,0.2067,0.3114,0.2875
46,2482.56,0.2037,0.3088,0.2850
46,2491.95,0.2007,0.3062,0.2824
46,2501.31,0.1977,0.3035,0.2799
46,2510.73,0.1946,0.3009,0.2773
46,2520.11,0.1916,0.2983,0.2747
46,2529.47,0.1886,0.2957,0.2721
46,2538.86,0.1856,0.2930,0.2695
46,2548.20,0.1826,0.2904,0.2670
46,2557.55,0.1796,0.2878,0.2644
46,2566.92,0.1765,0.2852,0.2618
46,2576.31,0.1735,0.2826,0.2591
46,2585.67,0.1705,0.2800,0.2565
46,2595.03,0.1675,0.2773,0.2539
46,2604.38,0.1645,0.2747,0.2513
46,2613.75,0.1615,0.2721,0.2486
46,2623.14,0.1584,0.2695,0.2460
46,2632.53,0.1554,0.2669,0.2433
46,2641.86,0.1524,0.2643,0.2407
46,2651.23,0.1494,0.2616,0.2380
46,2660.59,0.1464,0.2590,0.2353
46,2669.94,0.1434,0.2564,0.2327
46,2679.31,0.1404,0.2538,0.2299
46,2688.70,0.1373,0.2512,0.2272
46,2698.08,0.1343,0.2485,0.2245
46,2707.45,0.1313,0.2459,0.2217
46,2716.81,0.1283,0.2433,0.2190
46,2726.12,0.1253,0.2407,0.2162
46,2735.47,0.1223,0.2381,0.2134
46,2744.89,0.1192,0.2355,0.2106
46,2754.30,0.1162,0.2328,0.2077
46,2763.62,0.1132,0.2302,0.2048
46,2773.05,0.1102,0.2276,0.2019
46,2782.44,0.1071,0.2250,0.1991
46,2791.80,0.1041,0.2223,0.1982
46,2801.14,0.1011,0.2197,0.1962
46,2810.50,0.0981,0.2171,0.1943
46,2819.84,0.0951,0.2145,0.1925
46,2829.19,0.0921,0.2119,0.1906
46,2838.62,0.0890,0.2093,0.1887
46,2847.94,0.0861,0.2067,0.1868
46,2857.31,0.0830,0.2040,0.1848
46,2866.69,0.0800,0.2014,0.1827
46,2875.98,0.0770,0.1988,0.1807
46,2885.36,0.0740,0.1962,0.1786
46,2894.70,0.0710,0.1936,0.1763
46,2904.05,0.0680,0.1910,0.1739
46,2913.42,0.0650,0.1883,0.1715
46,2922.72,0.0620,0.1857,0.1688
46,2932.06,0.0590,0.1831,0.1661
46,2941.48,0.0559,0.1805,0.1632
46,2950.86,0.0529,0.1779,0.1602
46,2960.22,0.0499,0.1753,0.1569
46,2969.61,0.0469,0.1726,0.1534
46,2978.97,0.0439,0.1700,0.1498
46,2988.33,0.0408,0.1674,0.1460
46,2997.72,0.0378,0.1648,0.1419
46,3007.12,0.0348,0.1622,0.1374
46,3016.45,0.0318,0.1595,0.1328
46,3025.81,0.0288,0.1569,0.1277
46,3035.17,0.0258,0.1543,0.1223
46,3044.58,0.0227,0.1517,0.1166
46,3053.94,0.0197,0.1491,0.1102
46,3063.30,0.0167,0.1465,0.1033
46,3072.70,0.0137,0.1438,0.0952
46,3082.06,0.0107,0.1412,0.0839
46,3091.58,0.0076,0.1386,0.0746
46,3101.08,0.0045,0.1359,0.0643
46,3110.64,0.0015,0.1332,0.0521
46,3120.22,0.0000,0.1305,0.0375
46,3129.86,0.0000,0.1305,0.0449
46,3139.48,0.0000,0.1305,0.0620
46,3149.19,0.0000,0.1305,0.0707
46,3158.83,0.0000,0.1305,0.0776
46,3168.44,0.0000,0.1305,0.0834
46,3178.11,0.0000,0.1305,0.0885
46,3187.72,0.0000,0.1305,0.0930
46,3197.38,0.0000,0.1305,0.0970
46,3207.02,0.0000,0.1305,0.1007
46,3216.62,0.0000,0.1305,0.1028
46,3226.36,0.0000,0.1305,0.1064
46,3236.09,0.0000,0.1305,0.1099
46,3245.77,0.0000,0.1305,0.1132
46,3255.38,0.0000,0.1305,0.1164
46,3265.02,0.0000,0.1305,0.1193
47,0.00,1.0000,1.0000,1.0000
47,9.48,1.0000,1.0000,0.9990
47,19.62,0.9968,0.9972,0.9983
47,28.95,0.9939,0.9946,0.9950
47,38.28,0.9910,0.9919,0.9966
47,47.67,0.9881,0.9893,0.9888
47,57.00,0.9852,0.9867,0.9884
47,66.44,0.9823,0.9841,0.9862
47,75.80,0.9793,0.9815,0.9806
47,85.16,0.9764,0.9789,0.9794
47,94.50,0.9735,0.9762,0.9757
47,103.84,0.9706,0.9736,0.9749
47,113.22,0.9677,0.9710,0.9706
47,122.62,0.9647,0.9684,0.9677
47,132.02,0.9618,0.9658,0.9636
47,141.41,0.9589,0.9631,0.9610
47,150.77,0.9560,0.9605,0.9596
47,160.09,0.9531,0.9579,0.9563
47,169.47,0.9502,0.9553,0.9533
47,178.84,0.9472,0.9527,0.9507
47,188.23,0.9443,0.9500,0.9479
47,197.59,0.9414,0.9474,0.9452
47,206.94,0.9385,0.9448,0.9426
47,216.31,0.9355,0.9422,0.9399
47,225.69,0.9326,0.9396,0.9373
